Number of Hidden Nodes, Learning Rate, Improvements, Activation Function, RMSE (1), RMSE (2), RMSE (3), RMSE (Average)
15, 0.1, TANH, , 35.504319428480095, 35.55499539475068, 35.82379336614661, 35.62770272979247
15, 0.1, TANH, MOMENTUM, 37.39267392697615, 36.79693683618004, 37.29126622074849, 37.16029232796823
15, 0.1, TANH, MOMENTUM - BOLD_DRIVER, 38.0519097524966, 37.84770602181558, 38.572943458221246, 38.15751974417781
15, 0.1, TANH, BOLD_DRIVER, 36.281587419732105, 36.66206354762447, 36.30339703327658, 36.41568266687772
15, 0.1, RELU, , 35.8500422352152, 34.71763992549651, 34.85807614132786, 35.14191943401319
15, 0.1, RELU, MOMENTUM, 33.38548137911473, 31.105692848751865, 32.41872106173799, 32.30329842986819
15, 0.1, RELU, MOMENTUM - BOLD_DRIVER, 34.42945377643409, 37.71975506314601, 42.613488732479155, 38.25423252401975
15, 0.1, RELU, BOLD_DRIVER, 36.13996977161345, 36.625914342195806, 33.286587822321394, 35.35082397871022
15, 0.15, SIGMOID, , 35.358237453633734, 35.05519043671595, 33.90851112476564, 34.773979671705106
15, 0.15, SIGMOID, MOMENTUM, 35.2571508335676, 35.560121793322715, 34.62075423076487, 35.14600895255173
15, 0.15, SIGMOID, MOMENTUM - BOLD_DRIVER, 33.91238572469393, 35.129696392117424, 34.84685467089572, 34.62964559590235
15, 0.15, SIGMOID, BOLD_DRIVER, 34.91115916375865, 34.16290996714979, 34.79527833424473, 34.623115821717725
15, 0.15, TANH, , 36.94663301733896, 36.77005793437471, 37.03911939682753, 36.91860344951373
15, 0.15, TANH, MOMENTUM, 37.459775267800595, 37.89555756685105, 37.7876696929774, 37.71433417587635
15, 0.15, TANH, MOMENTUM - BOLD_DRIVER, 37.76069135250092, 37.763975905421745, 37.051613040833004, 37.52542676625189
15, 0.15, TANH, BOLD_DRIVER, 37.3115356866688, 37.771571095911405, 37.45749032485543, 37.51353236914521
15, 0.15, RELU, , 37.80722116502486, 37.16819200060866, 33.14987894693082, 36.04176403752145
15, 0.15, RELU, MOMENTUM, 35.72079003343274, 38.40148626672334, 34.82940551087428, 36.31722727034345
15, 0.15, RELU, MOMENTUM - BOLD_DRIVER, 37.0735094769476, 44.045997352042086, 36.484707181894024, 39.20140467029457
15, 0.15, RELU, BOLD_DRIVER, 38.65629288498511, 32.47679219883531, 36.10520681713367, 35.746097300318034
15, 0.2, SIGMOID, , 35.01768778165142, 34.900058622529485, 33.566177818313406, 34.4946414074981
15, 0.2, SIGMOID, MOMENTUM, 35.560664409296166, 35.108622243161335, 35.49651232751342, 35.38859965999031
15, 0.2, SIGMOID, MOMENTUM - BOLD_DRIVER, 34.80048851998623, 34.764780043691175, 34.69306338566022, 34.75277731644587
15, 0.2, SIGMOID, BOLD_DRIVER, 33.7660831766445, 34.23332156326809, 34.31434191096689, 34.10458221695983
15, 0.2, TANH, , 37.32287815379306, 37.421578746619275, 37.46720313586104, 37.40388667875779
15, 0.2, TANH, MOMENTUM, 37.7799731855805, 37.43643737210328, 37.50132810874423, 37.572579555476004
15, 0.2, TANH, MOMENTUM - BOLD_DRIVER, 37.31410356802843, 37.34613972080832, 37.28960786016123, 37.316617049665986
15, 0.2, TANH, BOLD_DRIVER, 37.312273646124346, 37.831096308024975, 37.78229584328498, 37.64188859914477
15, 0.2, RELU, , 35.924089317371354, 35.800626757893134, 33.137520503153596, 34.954078859472695
15, 0.2, RELU, MOMENTUM, 36.08338543986111, 37.611272690917, 37.269903372744594, 36.9881871678409
15, 0.2, RELU, MOMENTUM - BOLD_DRIVER, 35.717241885049695, 36.455019334547316, 38.449185050975395, 36.87381542352413
15, 0.2, RELU, BOLD_DRIVER, 33.02736730675416, 32.997060296585026, 35.731383250056446, 33.91860361779854
15, 0.25, SIGMOID, , 33.40557781038537, 35.151056970641214, 35.1254401850751, 34.56069165536723
15, 0.25, SIGMOID, MOMENTUM, 35.55254496853492, 35.43953836309957, 34.41577959073683, 35.135954307457105
15, 0.25, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.32005240130722, 34.40331415174135, 35.30316321866296, 35.00884325723718
15, 0.25, SIGMOID, BOLD_DRIVER, 33.925045838374324, 35.03640420168932, 35.07220911484828, 34.67788638497064
15, 0.25, TANH, , 37.79918994352191, 37.37158209783641, 37.73323631461132, 37.63466945198988
15, 0.25, TANH, MOMENTUM, 36.874906942203765, 36.865582330252934, 36.9784602348756, 36.9063165024441
15, 0.25, TANH, MOMENTUM - BOLD_DRIVER, 38.47951629088943, 38.82650779467906, 37.76049600267959, 38.35550669608269
15, 0.25, TANH, BOLD_DRIVER, 37.076741539737846, 37.16347081120018, 37.34411560191578, 37.194775984284604
15, 0.25, RELU, , 58.51492139712058, 37.41926107889535, 35.48960573157887, 43.807929402531606
15, 0.25, RELU, MOMENTUM, 42.00998802719446, 40.725201726353745, 39.90140900417249, 40.878866252573566
15, 0.25, RELU, MOMENTUM - BOLD_DRIVER, 40.3878683739046, 40.50471145452398, 34.079214743202115, 38.3239315238769
15, 0.25, RELU, BOLD_DRIVER, 39.89568882569324, 34.37571145436496, 32.96575181871854, 35.74571736625891
15, 0.3, SIGMOID, , 33.80025889682562, 35.58176073235742, 35.2886261375212, 34.89021525556808
15, 0.3, SIGMOID, MOMENTUM, 34.92000743212207, 35.22493983895018, 34.869664781474924, 35.00487068418239
15, 0.3, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.19305561805335, 34.684749715055666, 34.731476964451694, 34.86976076585358
15, 0.3, SIGMOID, BOLD_DRIVER, 34.83141903157452, 35.663183593776715, 35.695384061981, 35.396662229110746
15, 0.3, TANH, , 37.66842601105704, 37.798491531773266, 37.7615820242231, 37.74283318901781
15, 0.3, TANH, MOMENTUM, 60.27998395164139, 60.17935896822465, 60.05756479818191, 60.172302572682646
15, 0.3, TANH, MOMENTUM - BOLD_DRIVER, 48.005438621015294, 46.54740967641546, 45.24909135922131, 46.60064655221735
15, 0.3, TANH, BOLD_DRIVER, 36.76627626625836, 36.96037407822901, 36.95632136069976, 36.894323901729045
15, 0.3, RELU, , 40.52728515616307, 36.63364075518865, 38.209477292635505, 38.45680106799574
15, 0.3, RELU, MOMENTUM, 65.12576892583783, 53.115511038903314, 35.959628480161, 51.40030281496738
15, 0.3, RELU, MOMENTUM - BOLD_DRIVER, 35.85889959903355, 34.04717965673164, 36.194927466975, 35.3670022409134
15, 0.3, RELU, BOLD_DRIVER, 38.218929470730416, 35.95768524862554, 37.40685841808984, 37.19449104581526
15, 0.35, SIGMOID, , 35.103045872293215, 35.228058034193566, 34.96075804071193, 35.097287315732906
15, 0.35, SIGMOID, MOMENTUM, 34.15533899094662, 35.02641882133052, 35.38414724598097, 34.85530168608604
15, 0.35, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.360797249126655, 34.693266359968035, 34.32549566191786, 34.79318642367085
15, 0.35, SIGMOID, BOLD_DRIVER, 35.507922545629405, 34.86765365774328, 35.17401055632665, 35.18319558656645
15, 0.35, TANH, , 37.78412604902475, 37.487500745426324, 37.65357919276499, 37.64173532907202
15, 0.35, TANH, MOMENTUM, 62.88228231302093, 63.69674111366681, 63.83648803891357, 63.47183715520043
15, 0.35, TANH, MOMENTUM - BOLD_DRIVER, 47.17718209091484, 58.05126740979117, 44.88950199278917, 50.03931716449839
15, 0.35, TANH, BOLD_DRIVER, 36.82875791070143, 36.83972612421147, 36.73595261732744, 36.80147888408011
15, 0.35, RELU, , 35.537427492183205, 34.321748924017875, 35.43405730104443, 35.09774457241517
15, 0.35, RELU, MOMENTUM, 52.226427805980066, 51.28914505729676, 45.40687699388164, 49.64081661905282
15, 0.35, RELU, MOMENTUM - BOLD_DRIVER, 40.63917494924096, 40.87285051597427, 42.58871797364869, 41.36691447962131
15, 0.35, RELU, BOLD_DRIVER, 35.365058283949494, 36.84416913460147, 43.4319830544968, 38.54707015768259
15, 0.4, SIGMOID, , 35.25492228933291, 34.95322513346156, 33.95413844702762, 34.72076195660736
15, 0.4, SIGMOID, MOMENTUM, 34.925696722525046, 34.421558564427436, 34.35964490681664, 34.568966731256374
15, 0.4, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.441365383569185, 33.332530404422144, 34.485797724082, 34.41989783735778
15, 0.4, SIGMOID, BOLD_DRIVER, 34.69085819232258, 35.42006650666032, 34.55853260364317, 34.88981910087536
15, 0.4, TANH, , 37.32778519086763, 37.70745606549974, 37.326592403763804, 37.453944553377056
15, 0.4, TANH, MOMENTUM, 65.98191173278724, 63.951938354636674, 63.14879002924074, 64.36088003888823
15, 0.4, TANH, MOMENTUM - BOLD_DRIVER, 62.9448076844652, 59.981427027178576, 62.85886015491149, 61.92836495551842
15, 0.4, TANH, BOLD_DRIVER, 36.749279351789134, 36.88624384397831, 36.79521734022864, 36.810246845332024
15, 0.4, RELU, , 45.84316301966874, 37.7955536078814, 36.79602836200479, 40.14491499651831
15, 0.4, RELU, MOMENTUM, 52.541812835092045, 48.45621465226475, 85.32614168422806, 62.10805639052828
15, 0.4, RELU, MOMENTUM - BOLD_DRIVER, 39.281277234653864, 59.00831630393869, 40.97448298454592, 46.42135884104616
15, 0.4, RELU, BOLD_DRIVER, 35.74282146377763, 37.52794614742305, 34.56086537901877, 35.94387766340648
15, 0.45, SIGMOID, , 35.14840466680754, 34.46441091287662, 35.11798974307217, 34.91026844091878
15, 0.45, SIGMOID, MOMENTUM, 34.78330943586102, 35.509141525704216, 35.645492419494296, 35.312647793686516
15, 0.45, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.22690352378979, 33.85468397679797, 35.249320124357965, 34.77696920831524
15, 0.45, SIGMOID, BOLD_DRIVER, 35.02823175256567, 34.48519942053594, 34.51951037371815, 34.677647182273255
15, 0.45, TANH, , 37.3374369438521, 37.29903366562654, 37.066874890246424, 37.23444849990835
15, 0.45, TANH, MOMENTUM, 61.69950438766937, 61.678266583173766, 61.843421375890124, 61.74039744891109
15, 0.45, TANH, MOMENTUM - BOLD_DRIVER, 63.985837615993375, 64.28507687570496, 64.19023725033003, 64.15371724734278
15, 0.45, TANH, BOLD_DRIVER, 36.85882324741461, 36.82641700014967, 36.74972808607038, 36.811656111211555
15, 0.45, RELU, , 42.59497706094321, 47.019299329087254, 48.99621983242811, 46.20349874081952
15, 0.45, RELU, MOMENTUM, 65.36595395298866, 57.94759820345943, 55.42575334906317, 59.57976850183709
15, 0.45, RELU, MOMENTUM - BOLD_DRIVER, 48.77708312444764, 52.53675580281811, 42.753831021565446, 48.0225566496104
15, 0.45, RELU, BOLD_DRIVER, 43.841376739110714, 37.09001135822497, 39.564664153635825, 40.16535075032383
16, 0.05, SIGMOID, , 52.43066755367594, 52.42775061773862, 52.37078325726481, 52.40973380955979
16, 0.05, SIGMOID, MOMENTUM, 35.43582593506107, 49.39978218258349, 35.24245577256085, 40.02602129673514
16, 0.05, SIGMOID, MOMENTUM - BOLD_DRIVER, 34.76694387460333, 35.237974077675965, 41.411523982479906, 37.13881397825307
16, 0.05, SIGMOID, BOLD_DRIVER, 51.121481680521086, 52.372566947679836, 51.96180926677108, 51.818619298323995
16, 0.05, TANH, , 34.34433318917567, 34.32562289430533, 34.15110388201122, 34.27368665516408
16, 0.05, TANH, MOMENTUM, 35.36805905709091, 35.56456158365689, 35.232808683931175, 35.38847644155965
16, 0.05, TANH, MOMENTUM - BOLD_DRIVER, 36.71617599677444, 36.48017018940876, 36.39250021160186, 36.52961546592835
16, 0.05, TANH, BOLD_DRIVER, 35.42592020897453, 35.28114984201438, 35.71021811073078, 35.47242938723989
16, 0.05, RELU, , 33.68219917173285, 35.926468345858176, 34.375060943832736, 34.661242820474584
16, 0.05, RELU, MOMENTUM, 31.34595188052251, 35.30962036924621, 35.5895798896308, 34.08171737979984
16, 0.05, RELU, MOMENTUM - BOLD_DRIVER, 34.288855556351145, 37.70774202889718, 36.37878172735229, 36.12512643753354
16, 0.05, RELU, BOLD_DRIVER, 35.12263540420511, 37.23310400453258, 37.1299895090444, 36.495242972594035
16, 0.1, SIGMOID, , 35.2169530190533, 34.52771337039022, 34.97080997477097, 34.905158788071496
16, 0.1, SIGMOID, MOMENTUM, 35.28340780590113, 35.17468069206873, 34.229960321291706, 34.89601627308719
16, 0.1, SIGMOID, MOMENTUM - BOLD_DRIVER, 33.75445174927344, 34.41136130478566, 34.67100127947162, 34.278938111176906
16, 0.1, SIGMOID, BOLD_DRIVER, 34.66114725041411, 35.31695940845446, 34.84948892368357, 34.942531860850714
16, 0.1, TANH, , 35.78148631320571, 35.171724383292485, 35.72437090537931, 35.5591938672925
16, 0.1, TANH, MOMENTUM, 37.361763654765916, 36.77858352858928, 37.20635495708924, 37.11556738014815
16, 0.1, TANH, MOMENTUM - BOLD_DRIVER, 37.991637796844174, 37.62698309562352, 37.74553395267185, 37.78805161504652
16, 0.1, TANH, BOLD_DRIVER, 36.614925100390046, 36.41955709540463, 36.81834315171006, 36.617608449168245
16, 0.1, RELU, , 34.43607927478986, 32.275902207687, 32.212452030788015, 32.97481117108829
16, 0.1, RELU, MOMENTUM, 33.05641976789167, 32.965839539706366, 33.593412677373394, 33.205223994990476
16, 0.1, RELU, MOMENTUM - BOLD_DRIVER, 35.16451340484, 37.087398235824075, 33.3128616452426, 35.18825776196889
16, 0.1, RELU, BOLD_DRIVER, 38.638052855057325, 34.85896027325506, 33.103749903743434, 35.53358767735194
16, 0.15, SIGMOID, , 34.901849725299904, 35.39801924003526, 35.924987494082195, 35.40828548647246
16, 0.15, SIGMOID, MOMENTUM, 35.33587270855515, 35.160114442437084, 34.80080276026656, 35.0989299704196
16, 0.15, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.00699965087368, 34.9291184294651, 34.261373429185056, 34.73249716984128
16, 0.15, SIGMOID, BOLD_DRIVER, 34.68997754651591, 34.706941926830666, 33.58656481732097, 34.327828096889185
16, 0.15, TANH, , 36.58413940226714, 36.64393443507182, 36.964061401250696, 36.730711746196555
16, 0.15, TANH, MOMENTUM, 37.79274133147482, 37.836154144797575, 37.763851720547265, 37.79758239893989
16, 0.15, TANH, MOMENTUM - BOLD_DRIVER, 37.793568514796114, 37.18848577299687, 37.93689520302531, 37.63964983027276
16, 0.15, TANH, BOLD_DRIVER, 37.69145827809252, 37.58680884428283, 37.70369780607469, 37.66065497615002
16, 0.15, RELU, , 32.874213362537425, 29.280475192031133, 32.962384999566694, 31.705691184711753
16, 0.15, RELU, MOMENTUM, 34.63751470862779, 43.26605282027669, 37.10999339783443, 38.33785364224631
16, 0.15, RELU, MOMENTUM - BOLD_DRIVER, 44.23963628606976, 36.8016229095537, 39.65863527577431, 40.233298157132594
16, 0.15, RELU, BOLD_DRIVER, 33.41891373469614, 35.071219523849706, 36.673440928016284, 35.05452472885404
16, 0.2, SIGMOID, , 35.24541876966131, 34.09318416180094, 35.769017798123194, 35.03587357652848
16, 0.2, SIGMOID, MOMENTUM, 34.25946190179965, 34.674411710859026, 34.207254174217034, 34.380375928958564
16, 0.2, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.637000567603145, 36.22000093725697, 35.24635176484747, 35.7011177565692
16, 0.2, SIGMOID, BOLD_DRIVER, 35.50079133446524, 34.07171757322667, 34.71167975463625, 34.76139622077606
16, 0.2, TANH, , 37.38143193721647, 37.40053904831162, 37.57319056898331, 37.45172051817047
16, 0.2, TANH, MOMENTUM, 37.91030899877851, 37.462757333982076, 37.58827134428265, 37.653779225681085
16, 0.2, TANH, MOMENTUM - BOLD_DRIVER, 37.352397985495124, 37.4902448204262, 37.29835712022515, 37.380333308715485
16, 0.2, TANH, BOLD_DRIVER, 37.490893509060236, 37.860380202804784, 37.66739226961229, 37.67288866049244
16, 0.2, RELU, , 34.237073360944734, 32.52076981262385, 34.99518543424086, 33.91767620260314
16, 0.2, RELU, MOMENTUM, 39.58972189754724, 35.68579893857229, 41.50087133574775, 38.9254640572891
16, 0.2, RELU, MOMENTUM - BOLD_DRIVER, 33.79471287144018, 40.48036819706908, 35.4833218917875, 36.58613432009892
16, 0.2, RELU, BOLD_DRIVER, 35.26861432861023, 40.61501908515224, 35.227430526569485, 37.03702131344398
16, 0.25, SIGMOID, , 34.57109647454667, 33.35855829850832, 35.91400427821351, 34.6145530170895
16, 0.25, SIGMOID, MOMENTUM, 35.32315393276803, 35.59810101546919, 35.17432517451625, 35.365193374251156
16, 0.25, SIGMOID, MOMENTUM - BOLD_DRIVER, 33.86480358901889, 34.143694001527265, 35.08235004319001, 34.36361587791205
16, 0.25, SIGMOID, BOLD_DRIVER, 35.62123279531335, 35.17232632848307, 35.682682296788734, 35.49208047352838
16, 0.25, TANH, , 37.748383314460355, 37.85455245232665, 37.734951424381244, 37.779295730389414
16, 0.25, TANH, MOMENTUM, 36.86633951621956, 36.85634995280631, 37.114980711675265, 36.945890060233715
16, 0.25, TANH, MOMENTUM - BOLD_DRIVER, 37.73111837546168, 37.97738291384431, 37.71464965552622, 37.80771698161073
16, 0.25, TANH, BOLD_DRIVER, 37.07787171578429, 37.091318340922825, 37.30682892537, 37.15867299402571
16, 0.25, RELU, , 35.15288263921472, 35.889738035693426, 32.85468841982197, 34.632436364910035
16, 0.25, RELU, MOMENTUM, 38.89542331469348, 39.86680659180049, 39.71032262370113, 39.49085084339837
16, 0.25, RELU, MOMENTUM - BOLD_DRIVER, 33.65184650963075, 36.231891243139216, 47.918765341013255, 39.26750103126108
16, 0.25, RELU, BOLD_DRIVER, 39.5122575920606, 33.07766020587968, 37.73752389671201, 36.77581389821743
16, 0.3, SIGMOID, , 35.559813707295525, 35.204111072602686, 35.79065425238074, 35.51819301075965
16, 0.3, SIGMOID, MOMENTUM, 34.872968354875276, 34.8895329868267, 35.09453976720254, 34.95234703630151
16, 0.3, SIGMOID, MOMENTUM - BOLD_DRIVER, 34.29226648958913, 35.33237831497465, 35.26291236794705, 34.96251905750361
16, 0.3, SIGMOID, BOLD_DRIVER, 35.20913010744953, 35.08205163940344, 35.565800645237694, 35.285660797363555
16, 0.3, TANH, , 37.727831612907835, 37.84195294329292, 37.81348276916132, 37.794422441787354
16, 0.3, TANH, MOMENTUM, 37.183454472892954, 53.12923151213528, 59.863434163652904, 50.05870671622704
16, 0.3, TANH, MOMENTUM - BOLD_DRIVER, 41.136782035289606, 38.15251171214655, 46.014132616389915, 41.76780878794202
16, 0.3, TANH, BOLD_DRIVER, 36.76602079345075, 37.05910723593832, 36.762732782560455, 36.86262027064984
16, 0.3, RELU, , 34.280759200466605, 38.416958162014716, 38.82591814448636, 37.174545168989226
16, 0.3, RELU, MOMENTUM, 42.528727821533565, 40.890788460017866, 42.34522750123367, 41.92158126092837
16, 0.3, RELU, MOMENTUM - BOLD_DRIVER, 38.90230354872226, 34.780330523233765, 44.89996353204377, 39.5275325346666
16, 0.3, RELU, BOLD_DRIVER, 34.702061748972895, 36.355867060216376, 32.66992671233579, 34.575951840508345
16, 0.35, SIGMOID, , 34.26724235892855, 35.11721253632517, 34.22038529986912, 34.53494673170761
16, 0.35, SIGMOID, MOMENTUM, 35.379924740427604, 35.57424562584327, 33.989478580286786, 34.98121631551922
16, 0.35, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.03403142402097, 33.45507699152675, 35.73585813008071, 34.74165551520948
16, 0.35, SIGMOID, BOLD_DRIVER, 35.202887364001796, 33.562155774578564, 35.42656329018495, 34.730535476255106
16, 0.35, TANH, , 37.77915343577431, 37.831658603998754, 37.69690537061271, 37.76923913679526
16, 0.35, TANH, MOMENTUM, 63.95138159388934, 63.631045772816336, 63.69007486447294, 63.757500743726204
16, 0.35, TANH, MOMENTUM - BOLD_DRIVER, 47.01840723911416, 47.0235083164284, 55.705342657654136, 49.91575273773223
16, 0.35, TANH, BOLD_DRIVER, 37.01617383351058, 36.84704564030318, 36.757962244648674, 36.87372723948747
16, 0.35, RELU, , 34.563682585329055, 32.23924051402916, 40.11125632107888, 35.63805980681237
16, 0.35, RELU, MOMENTUM, 45.48096922531727, 40.43187058643038, 45.73835455467063, 43.88373145547276
16, 0.35, RELU, MOMENTUM - BOLD_DRIVER, 48.12248947192902, 39.4953447973926, 40.92356144900843, 42.847131906110015
16, 0.35, RELU, BOLD_DRIVER, 37.009109951807496, 36.177599573983166, 37.70256003744315, 36.96308985441127
16, 0.4, SIGMOID, , 35.70672406823609, 34.66162983498298, 32.94375627654724, 34.4373700599221
16, 0.4, SIGMOID, MOMENTUM, 34.317329964707056, 35.066892530723955, 34.42649812895722, 34.603573541462744
16, 0.4, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.75353847151529, 34.05380995194444, 35.60877381545663, 35.13870741297212
16, 0.4, SIGMOID, BOLD_DRIVER, 35.124026171284285, 34.74613089531519, 34.71560547006987, 34.86192084555645
16, 0.4, TANH, , 37.74311600855172, 37.388382383944304, 37.387059974354, 37.506186122283346
16, 0.4, TANH, MOMENTUM, 65.51660141466857, 65.89517521961334, 67.77426225159091, 66.39534629529095
16, 0.4, TANH, MOMENTUM - BOLD_DRIVER, 49.30757194024333, 62.717678453082705, 62.77621756338402, 58.267155985570014
16, 0.4, TANH, BOLD_DRIVER, 36.854349440249464, 36.9651019054134, 36.81273166463115, 36.87739433676467
16, 0.4, RELU, , 36.85723320486454, 33.19706708890221, 42.28948080126619, 37.447927031677644
16, 0.4, RELU, MOMENTUM, 51.63253543214626, 54.9135341242191, 54.12101924681742, 53.55569626772759
16, 0.4, RELU, MOMENTUM - BOLD_DRIVER, 43.36973638002295, 42.377207844926005, 38.751312386631604, 41.49941887052685
16, 0.4, RELU, BOLD_DRIVER, 42.6945008960632, 35.913697749045184, 30.629033326142245, 36.41241065708355
16, 0.45, SIGMOID, , 34.78347521273544, 35.02904816591701, 34.90153297089211, 34.90468544984819
16, 0.45, SIGMOID, MOMENTUM, 34.523975739220404, 34.653284741253415, 35.32639746443656, 34.83455264830346
16, 0.45, SIGMOID, MOMENTUM - BOLD_DRIVER, 34.78129019742229, 35.534083216537866, 34.47367391782368, 34.92968244392794
16, 0.45, SIGMOID, BOLD_DRIVER, 35.264901681364236, 35.54907063603172, 35.500868929772615, 35.43828041572286
16, 0.45, TANH, , 37.036622501373486, 37.03200928634263, 37.14461498816001, 37.071082258625374
16, 0.45, TANH, MOMENTUM, 61.67010860003822, 61.85495257403555, 61.72852358189792, 61.751194918657234
16, 0.45, TANH, MOMENTUM - BOLD_DRIVER, 64.26299063284867, 64.23387710822898, 63.87901385220695, 64.1252938644282
16, 0.45, TANH, BOLD_DRIVER, 36.97509056577624, 36.73372790267829, 36.73090286871388, 36.813240445722805
16, 0.45, RELU, , 47.12849725000996, 36.54982516925626, 41.77862365473065, 41.81898202466562
16, 0.45, RELU, MOMENTUM, 50.02917458749356, 48.35974148944588, 56.53552225478557, 51.64147944390834
16, 0.45, RELU, MOMENTUM - BOLD_DRIVER, 59.890221849422645, 49.60220992105622, 57.10146393421462, 55.531298568231165
16, 0.45, RELU, BOLD_DRIVER, 34.502062053014185, 37.370452150738835, 38.06599395661858, 36.646169386790525
